499 -111.829 119.936
500 -111.332 120.468
501 -111.139 121.025
502 -111.248 121.569
503 -111.607 122.042
504 -112.131 122.383
505 -112.726 122.546
506 -113.315 122.511
507 -113.847 122.288
508 -114.303 121.913
509 -114.688 121.444
510 -115.014 120.948
511 -115.297 120.489
512 -115.543 120.109
513 -115.75 119.825
514 -115.905 119.624
515 -115.997 119.48
516 -116.017 119.364
517 -115.968 119.269
518 -115.871 119.213
519 -115.758 119.248
520 -115.673 119.438
521 -115.663 119.842
522 -115.756 120.488
523 -115.957 121.359
524 -116.232 122.392
525 -116.524 123.497
526 -116.76 124.575
527 -116.874 125.549
528 -116.82 126.369
529 -116.578 127.016
530 -116.156 127.498
531 -115.585 127.836
532 -114.911 128.059
533 -114.182 128.194
534 -113.448 128.259
535 -112.752 128.268
536 -112.13 128.231
537 -111.609 128.156
538 -111.215 128.048
539 -110.966 127.915
540 -110.873 127.761
541 -110.937 127.588
542 -111.153 127.401
543 -111.507 127.203
544 -111.984 127.001
545 -112.563 126.802
546 -113.216 126.612
547 -113.907 126.433
548 -114.586 126.256
549 -115.2 126.07
550 -115.692 125.857
551 -116.02 125.602
552 -116.159 125.296
553 -116.115 124.945
554 -115.915 124.57
555 -115.61 124.207
556 -115.26 123.907
557 -114.92 123.722
558 -114.632 123.701
559 -114.413 123.868
560 -114.258 124.222
561 -114.145 124.728
562 -114.043 125.333
563 -113.921 125.966
564 -113.754 126.568
565 -113.535 127.097
566 -113.267 127.544
567 -112.972 127.927
568 -112.679 128.279
569 -112.417 128.633
570 -112.203 129.002
571 -112.036 129.368
572 -111.895 129.685
573 -111.747 129.895
574 -111.565 129.948
575 -111.343 129.821
576 -111.107 129.532
577 -110.912 129.14
578 -110.836 128.732
579 -110.952 128.404
580 -111.306 128.23
581 -111.892 128.243
582 -112.66 128.43
583 -113.526 128.737
584 -114.396 129.097
585 -115.187 129.446
586 -115.846 129.748
587 -116.345 130.001
588 -116.683 130.233
589 -116.879 130.495
590 -116.959 130.841
591 -116.953 131.308
592 -116.886 131.907
593 -116.768 132.613
594 -116.599 133.378
595 -116.369 134.144
596 -116.072 134.868
597 -115.713 135.527
598 -115.317 136.129
599 -114.933 136.697
600 -114.62 137.263
601 -114.429 137.846
602 -114.391 138.44
603 -114.505 139.015
604 -114.734 139.529
605 -115.024 139.934
606 -115.318 140.196
607 -115.571 140.303
608 -115.758 140.261
609 -115.878 140.095
610 -115.946 139.841
611 -115.991 139.535
612 -116.048 139.206
613 -116.146 138.875
614 -116.317 138.549
615 -116.579 138.234
616 -116.946 137.933
617 -117.412 137.658
618 -117.962 137.425
619 -118.566 137.256
620 -119.189 137.168
621 -119.801 137.173
622 -120.376 137.27
623 -120.904 137.445
624 -121.374 137.673
625 -121.778 137.926
626 -122.098 138.179
627 -122.307 138.412
628 -122.371 138.614
629 -122.257 138.783
630 -121.938 138.917
631 -121.397 139.01
632 -120.634 139.055
633 -119.666 139.043
634 -118.527 138.965
635 -117.266 138.825
636 -115.95 138.643
637 -114.66 138.45
638 -113.484 138.286
639 -112.511 138.184
640 -111.797 138.156
641 -111.362 138.189
642 -111.181 138.243
643 -111.204 138.266
644 -111.366 138.211
645 -111.614 138.051
646 -111.915 137.787
647 -112.255 137.446
648 -112.628 137.07
649 -113.029 136.701
650 -113.439 136.37
651 -113.825 136.078
652 -114.146 135.804
653 -114.36 135.51
654 -114.435 135.16
655 -114.356 134.732
656 -114.131 134.233
657 -113.784 133.698
658 -113.359 133.183
659 -112.903 132.755
660 -112.465 132.467
661 -112.076 132.345
662 -111.746 132.378
663 -111.461 132.517
664 -111.187 132.693
665 -110.882 132.835
666 -110.512 132.888
667 -110.061 132.828
668 -109.54 132.662
669 -108.983 132.426
670 -108.443 132.17
671 -107.974 131.938
672 -107.622 131.757
673 -107.41 131.627
674 -107.339 131.525
675 -107.4 131.417
676 -107.585 131.278
677 -107.891 131.097
678 -108.328 130.889
