-70.5395 -39.4757
-69.4537 -36.2186
-68.171 -33.9622
-63.9757 -38.6711
-63.8633 -33.3715
-66.0002 -35.7223
-54.3751 -44.8507
-49.0568 -42.2929
-51.1713 -45.2984
-54.6694 -38.5073
-51.0215 -40.2838
-56.9605 -37.9669
-62.5588 -35.6873
-56.1672 -41.7646
-57.7705 -40.7522
-65.9026 -39.5898
-69.4413 -40.1819
-62.9156 -41.4367
-63.1771 -42.2465
-64.6683 -41.9044
-56.1629 -47.1348
-55.3125 -46.1039
-56.6136 -45.1737
-45.07 -56.6838
-41.1139 -53.1922
-50.6377 -49.111
-55.1246 -50.6755
-51.1753 -49.5116
-53.352 -46.2427
-59.2644 -45.377
-62.3655 -43.9737
-62.1228 -42.3685
-61.7428 -41.7629
-58.2188 -40.0248
-55.1666 -40.3019
-63.8361 -32.4905
-62.9389 -30.6446
-60.8973 -31.6419
-62.6611 -25.2775
-63.7091 -29.6132
-67.436 -38.133
-73.888 -28.872
-68.9624 -35.3809
-62.5074 -42.4595
-59.8722 -40.8639
-61.5363 -38.4157
-56.6519 -43.3904
-58.5933 -43.3653
-56.1261 -42.5177
-50.3287 -49.6145
-53.6667 -50.6868
-62.6895 -43.5211
-66.742 -43.7263
-71.3758 -35.0453
-79.683 -25.7353
-74.5255 -31.5888
-68.161 -31.0331
-69.7299 -24.5944
-75.1976 -18.0177
-72.4683 -21.8353
-64.201 -24.717
-62.4899 -20.7494
-61.0702 -15.7097
-55.6147 -29.5378
-63.2773 -23.1785
-60.1951 -22.5784
-55.0389 -30.9443
-63.2131 -27.1652
-73.6397 -21.992
-73.1827 -23.2318
-71.3925 -23.9708
-73.1752 -22.0004
-69.0533 -27.9345
-63.515 -34.0339
-69.9939 -29.3515
-72.8694 -32.6842
-67.8177 -36.364
-66.3155 -36.3919
-69.8566 -40.5456
-66.9153 -39.1889
-57.0344 -44.794
-57.6832 -51.1139
-56.9169 -48.7811
-55.7127 -47.7287
-57.3408 -48.1995
-67.1385 -39.8538
-62.2973 -44.8873
-58.585 -42.1635
-60.6185 -37.2219
-57.9057 -47.1672
-57.2597 -44.7662
-58.3236 -39.3461
-58.6304 -42.0544
-58.0861 -38.7239
-54.8349 -40.0083
-52.4715 -35.8719
-47.316 -42.4609
-46.9516 -45.1981
-47.6097 -42.2115
-43.6038 -49.0345
-45.0485 -44.5865
-52.4916 -43.2455
-55.6254 -45.897
-59.6313 -39.6551
-62.5695 -38.1779
-66.5576 -39.1033
-65.6744 -42.4978
-61.5379 -44.2534
-60.8862 -43.9268
-58.9315 -47.6688
-65.7731 -45.3038
-75.0645 -34.787
-74.9796 -42.2478
-70.1349 -45.2254
-70.7228 -39.6559
-66.435 -43.4881
-68.317 -43.8187
-75.0157 -39.9656
-71.185 -39.2643
-60.9724 -40.483
-60.1257 -39.1206
-59.9459 -39.4902
-52.7045 -44.6805
-52.8358 -39.9104
-53.7397 -37.7242
-51.9129 -48.1243
-60.6507 -41.0187
-65.4888 -40.5679
-64.3865 -43.5192
-62.9189 -41.9084
-67.6109 -44.7884
-67.5643 -42.4799
-63.8739 -45.4325
-65.6327 -47.6486
-65.3178 -46.9728
-60.5744 -50.4439
-62.8518 -50.953
-68.4076 -46.9905
-66.9915 -50.5041
-67.7503 -48.5083
-64.7687 -47.5854
-69.3899 -50.248
-70.0956 -46.1671
-64.0929 -42.7042
-67.6266 -43.9219
-65.8253 -42.2343
-55.4633 -42.8876
